id,date,comments
73513968,2016-05-08,0.9583
80734238,2016-06-19,0.9578
82229537,2016-06-26,0.8977
18371691,2014-08-25,0.9983
18606814,2014-08-28,0.9773
18837140,2014-09-01,0.9884
19051067,2014-09-05,0.8885
19152604,2014-09-07,0.994
19382102,2014-09-11,0.9473
19618963,2014-09-15,0.9744
19797029,2014-09-18,0.9295
20194455,2014-09-25,0.9743
20354443,2014-09-28,0.985
20971310,2014-10-08,0.7884
21522384,2014-10-19,0.9808
21718069,2014-10-22,0.9871
21875020,2014-10-26,0.9589
22521225,2014-11-09,0.978
22698788,2014-11-12,0.9758
23095721,2014-11-23,0.9597
23364638,2014-11-30,0.9921
23678751,2014-12-08,0.9758
23889891,2014-12-14,0.9388
24144937,2014-12-21,0.9661
24581692,2014-12-31,0.9655
24788521,2015-01-02,0.8805
24923854,2015-01-04,0.9627
25163148,2015-01-08,0.953
25312913,2015-01-12,0.9874
25495284,2015-01-18,0.9909
25743648,2015-01-25,0.9936
26041796,2015-02-02,0.9474
26180164,2015-02-06,0.9647
26679798,2015-02-17,0.4588
27124923,2015-02-26,0.9434
27247827,2015-03-01,0.9953
27919766,2015-03-15,0.9752
28117789,2015-03-18,0.9697
28236415,2015-03-20,0.983
29088642,2015-04-04,0.9908
30756596,2015-04-27,0.9686
32716092,2015-05-20,0.841
32927847,2015-05-23,0.8658
33825209,2015-06-01,0.9835
34083446,2015-06-04,0.9551
34291162,2015-06-07,0.9893
34584134,2015-06-09,0.9194
35078128,2015-06-15,0.9412
35424698,2015-06-18,0.9879
36136795,2015-06-25,0.9768
37279299,2015-07-06,0.9853
38092767,2015-07-13,0.9643
38810766,2015-07-19,0.9812
39285034,2015-07-22,0.8217
40320492,2015-07-30,0.9686
40912930,2015-08-03,0.9563
41716671,2015-08-09,0.9713
42687443,2015-08-15,0.8481
43509966,2015-08-20,0.6808
44933416,2015-08-30,0.9615
46871649,2015-09-14,0.9594
47663413,2015-09-21,0.5403
49185062,2015-10-01,0.969
49441395,2015-10-04,0.7574
49856024,2015-10-06,0.9432
50272747,2015-10-11,0.4656
50689999,2015-10-13,0.6988
51111379,2015-10-18,0.92
51487675,2015-10-20,0.926
51847453,2015-10-24,0.9689
52528185,2015-10-30,0.9838
