id,date,comments
35418013,2015-06-18,0.9168
35679302,2015-06-21,0.9337
36014884,2015-06-24,0.9833
36134706,2015-06-25,0.9388
36337267,2015-06-27,0.8773
36983875,2015-07-03,0.9151
37481466,2015-07-07,0.9633
37762834,2015-07-10,0.7645
37941312,2015-07-12,0.9876
38463492,2015-07-15,0.7845
38571376,2015-07-16,0.7712
39651527,2015-07-25,0.9771
40378119,2015-07-30,0.9744
41388768,2015-08-07,0.7096
43247806,2015-08-18,0.9781
43626243,2015-08-21,0.9684
44734497,2015-08-28,0.9346
45334915,2015-09-01,0.969
45679389,2015-09-05,0.9625
46654209,2015-09-12,0.9838
47468309,2015-09-19,0.7906
47999021,2015-09-22,0.9781
49111030,2015-10-01,0.9728
49593451,2015-10-05,0.9411
50002752,2015-10-08,0.9814
50437908,2015-10-12,0.9728
50796733,2015-10-14,0.9625
51279716,2015-10-19,0.9242
51483799,2015-10-20,0.9353
51572430,2015-10-21,0.9408
51730704,2015-10-24,0.7871
49766396,2015-10-06,0.8399
50728062,2015-10-13,0.9735
522022,2011-09-11,0.9855
560557,2011-09-23,0.9537
682319,2011-11-01,0.9888
707411,2011-11-10,0.9864
760343,2011-12-03,0.9646
781523,2011-12-12,0.9611
1004220,2012-03-15,0.9826
1018423,2012-03-19,0.9899
1080675,2012-04-03,0.8217
1145451,2012-04-17,0.9784
1180089,2012-04-25,0.9651
1270724,2012-05-13,0.861
1317595,2012-05-21,0.8225
1396332,2012-06-01,0.8315
1421817,2012-06-05,0.8939
1715444,2012-07-15,0.993
2186056,2012-09-03,0.9838
2200945,2012-09-04,0.9674
2242826,2012-09-09,0.8122
2258825,2012-09-10,0.9558
2318858,2012-09-17,0.9258
2535928,2012-10-08,0.9055
2685074,2012-10-22,0.9907
2738352,2012-10-28,0.9492
2868928,2012-11-12,0.9894
2953666,2012-11-24,0.9094
3124273,2012-12-20,0.9257
3477932,2013-02-04,0.978
3567636,2013-02-18,0.9778
3590966,2013-02-19,0.9916
3686895,2013-03-04,0.9562
3728994,2013-03-09,0.9817
3770570,2013-03-13,0.8676
3813261,2013-03-18,0.9833
3952255,2013-03-30,0.5286
3987728,2013-04-01,0.9768
4077718,2013-04-08,0.8122
4813743,2013-05-27,0.9665
4961356,2013-06-04,0.9744
5060435,2013-06-10,0.9883
5172533,2013-06-16,0.9647
5301080,2013-06-23,0.9646
5336216,2013-06-24,0.9217
5627784,2013-07-08,0.9387
6834594,2013-08-26,0.9933
7383664,2013-09-17,0.9781
7516804,2013-09-23,0.7783
7710750,2013-09-30,0.9822
8037481,2013-10-14,0.9556
8259398,2013-10-22,0.9886
8356856,2013-10-27,0.7906
8656536,2013-11-11,0.9451
8811293,2013-11-19,0.9633
9559617,2014-01-02,0.9039
10155978,2014-02-03,0.9181
10537482,2014-02-24,0.9293
10685283,2014-03-03,-0.6246
10917229,2014-03-13,0.9599
10977576,2014-03-16,0.8217
11027168,2014-03-17,0.9358
11214661,2014-03-25,0.9704
11357017,2014-03-31,0.9584
11549879,2014-04-07,-0.2714
11754039,2014-04-14,0.9867
12276042,2014-04-28,0.9397
12624221,2014-05-06,0.961
12840170,2014-05-12,0.4754
13760642,2014-06-03,0.9458
14722881,2014-06-24,0.8906
15235763,2014-07-05,0.9539
15776288,2014-07-15,0.9923
16497102,2014-07-28,0.9909
16815471,2014-08-02,0.9181
18850720,2014-09-01,0.9681
19942286,2014-09-21,0.9904
20813548,2014-10-06,0.9166
21193205,2014-10-13,0.9501
21479572,2014-10-18,0.5994
21589837,2014-10-20,0.7574
22290829,2014-11-03,0.9808
22836779,2014-11-16,0.9601
24631937,2014-12-31,0.9472
24666619,2015-01-01,0.9409
25031499,2015-01-05,0.9785
25260317,2015-01-10,0.0
25335368,2015-01-12,0.9747
25561853,2015-01-19,0.9186
26010858,2015-02-01,0.9881
26510855,2015-02-14,0.8399
26524805,2015-02-15,0.9186
27231585,2015-02-28,0.9118
29151461,2015-04-04,0.939
29243899,2015-04-05,0.7906
29753007,2015-04-12,0.9325
30201525,2015-04-19,0.5849
30688480,2015-04-26,0.9958
31190507,2015-05-03,0.9476
31886684,2015-05-11,0.9646
33690889,2015-05-31,0.9864
35639376,2015-06-21,0.9607
36423719,2015-06-28,0.9508
37358825,2015-07-06,0.953
37936743,2015-07-11,0.9229
37965622,2015-07-12,0.8231
38907087,2015-07-19,0.9917
39577223,2015-07-24,0.9358
40549031,2015-07-31,0.9391
40740600,2015-08-02,0.9651
41053558,2015-08-03,0.9815
41810020,2015-08-09,0.9214
41926705,2015-08-10,0.9866
42502048,2015-08-13,0.9531
42909945,2015-08-16,0.9432
43173957,2015-08-17,0.9769
43344114,2015-08-18,0.5848
44191115,2015-08-24,0.9039
44960637,2015-08-30,0.7184
46598688,2015-09-12,0.987
47070579,2015-09-15,0.9459
50058616,2015-10-08,0.8573
50431378,2015-10-12,0.946
51014041,2015-10-17,0.9492
28313219,2015-03-22,0.9672
12311896,2014-04-28,0.9701
13438454,2014-05-27,0.6997
19142313,2014-09-07,0.2023
19890468,2014-09-20,0.6249
20815755,2014-10-06,0.9468
22292460,2014-11-03,0.8676
25796944,2015-01-26,0.5244
26605428,2015-02-16,0.8305
26787699,2015-02-19,0.9915
27255248,2015-03-01,0.2023
27804859,2015-03-12,0.9719
28073553,2015-03-17,0.9764
28694793,2015-03-29,0.9802
29162045,2015-04-05,0.8035
30285066,2015-04-20,0.9705
32351064,2015-05-17,0.984
43797715,2015-08-22,0.9847
47609265,2015-09-21,0.9834
28976544,2015-04-01,0.2081
29238093,2015-04-05,0.9238
31199103,2015-05-03,0.9274
